"Mean.Utah.1","Mean.Port.1","Mean.GDD.1","Spring.Temp.1","Site Num..1","Mean.Utah.2","Mean.Port.2","Mean.GDD.2","Spring.Temp.2","Site Num..2","Mean.Utah.3","Mean.Port.3","Mean.GDD.3","Spring.Temp.3","Site Num..3","Mean.Utah.4","Mean.Port.4","Mean.GDD.4","Spring.Temp.4","Site Num..4","Mean.Utah.5","Mean.Port.5","Mean.GDD.5","Spring.Temp.5","Site Num..5","Mean.Utah.6","Mean.Port.6","Mean.GDD.6","Spring.Temp.6","Site Num..6","Mean.Utah.7","Mean.Port.7","Mean.GDD.7","Spring.Temp.7","Site Num..7","Mean.Utah.8","Mean.Port.8","Mean.GDD.8","Spring.Temp.8","Site Num..8","Mean.Utah.9","Mean.Port.9","Mean.GDD.9","Spring.Temp.9","Site Num..9","Mean.Utah.10","Mean.Port.10","Mean.GDD.10","Spring.Temp.10","Site Num..10","Mean.Utah.11","Mean.Port.11","Mean.GDD.11","Spring.Temp.11","Site Num..11","Mean.Utah.12","Mean.Port.12","Mean.GDD.12","Spring.Temp.12","Site Num..12","Mean.Utah.13","Mean.Port.13","Mean.GDD.13","Spring.Temp.13","Site Num..13","Mean.Utah.14","Mean.Port.14","Mean.GDD.14","Spring.Temp.14","Site Num..14","Mean.Utah.15","Mean.Port.15","Mean.GDD.15","Spring.Temp.15","Site Num..15","Mean.Utah.16","Mean.Port.16","Mean.GDD.16","Spring.Temp.16","Site Num..16","Mean.Utah.17","Mean.Port.17","Mean.GDD.17","Spring.Temp.17","Site Num..17"
2124,113.506425807031,48.6966925435357,6.88016113653899,1,2088,111.607190205199,95.1331561887312,8.59129013055034,2,1920,112.67488184488,52.8568879830916,6.85016113720954,3,1896,97.3290884269485,72.2071957682191,7.1272579052095,4,1992,108.528437286154,77.511444779715,7.53693531540733,5,1980,101.325653023073,43.5159670446723,6.5070966287486,6,1908,103.127579326488,89.4092192957266,7.79112885811276,7,2016,110.156949353377,87.6481101756123,8.07467723887173,8,1980,107.024536118583,103.371146163087,8.32725787838741,9,1836,103.10109373506,95.6532745849719,7.96983853153764,10,2052,112.835260035004,110.639573835295,8.55774174420343,11,1872,99.2763608361242,66.5522419710383,7.43935467242714,12,1992,105.92943272087,154.72394649881,10.610322343486,13,2016,109.244521770439,70.6207264891178,7.14080629200344,14,1992,108.528437286154,108.062659061169,8.30403207245493,15,2244,118.757859514569,74.4497486945624,7.28612886940039,16,2064,110.480085377523,95.3476254498971,8.0169353046785,17
1860,103.452181066398,73.1700034568404,6.66096759305125,1,1980,107.839189270955,117.811441506482,8.75096754633611,2,1776,98.6410675332009,71.2114975507468,6.62935469053205,3,1392,87.012019975462,80.5330992843514,6.34887082583361,4,1764,97.095763665928,95.2723534631942,7.2893546757799,5,1620,94.9251279172643,84.1798598961813,6.71129017257162,6,1668,94.1269859121629,101.840091805038,7.36838693207791,7,1908,104.648564696456,33.29098574705,4.90693537419241,8,1800,99.6755220586368,141.166063017162,9.21177398764919,9,1560,93.2802650614485,123.999044338651,8.24999981559813,10,1836,102.984035495409,144.203749589423,9.39548366096231,11,1596,94.4183454947927,118.551710550913,8.33338691050848,12,1704,97.0531216653059,112.927650744947,8.19999981671572,13,1656,94.2148179729083,126.153283207177,8.48387077811264,14,1764,97.095763665928,174.776592273337,10.1066126773254,15,2280,111.864336958139,92.3379825431177,7.89903208150739,16,1764,99.4212894390225,113.637697379402,8.02112885297186,17
1824,89.9689087203636,53.4295088199748,6.40903211481148,1,1476,91.1344934203358,63.3992334149633,7.09209661567283,2,1596,90.979000202508,71.9438884078485,6.80612888012923,3,1584,76.76396594755,64.616503316497,6.22064502224807,4,1812,86.2204125009449,60.5023318266721,6.35612889018751,5,1620,80.1879656949315,78.0203915308484,7.15064500146095,6,1644,84.4495473412952,66.5968782239326,6.50983856417119,7,1584,88.7609728235624,100.757342271784,8.45467723037807,8,1692,88.3800459699514,119.898423247491,9.3824191451253,9,1644,86.2303236771663,97.8657743644865,8.57499980833381,10,1656,91.6616377963793,97.6878135125219,8.20403207469011,11,1500,75.3511254728973,81.8481972253166,7.09596758332825,12,1716,83.8800638827866,110.229591604777,8.73322561124881,13,1728,84.8145210878987,100.581663598619,8.81887077062481,14,1812,86.2204125009449,102.924437178228,9.05806431366551,15,1824,90.2997714506479,88.8268087076084,8.32080626562839,16,1728,88.1810183731995,88.990907833653,8.11387078638279,17
2100,109.460944376628,58.0326566841245,6.24870953774981,1,2148,113.147694072443,78.8931277824602,7.47983854249,2,2148,110.956224584868,70.3098622592915,6.63596759361005,3,1788,90.8771696965745,56.1339855048213,6.58741920759841,4,1980,106.507694538682,68.0626209904752,6.71983855947732,5,1728,97.897301881543,50.6914174299039,6.24532244105132,6,1812,101.720593703538,57.1482800969962,6.484677274411,7,1968,110.299953049262,112.481146398758,8.50661271308819,8,1968,107.590783463316,102.413445497322,8.26096755728847,9,1836,105.216293960076,80.8703926603912,7.46225789772166,10,2052,110.351911512352,114.387761497012,8.60112884000785,11,1704,95.8770893335398,95.8166270610029,8.36096755505329,12,1920,101.356826476996,99.7248529420327,8.12903207636649,13,1896,107.106249126723,120.492512004577,9.31774172721611,14,1980,106.507694538682,68.0626209904752,6.71983855947732,15,2268,116.177531429149,76.1201823178774,6.51967727362869,16,1968,107.32248912136,94.270281941601,7.78145143897423,17
2184,113.629139536232,52.4661209746474,7.32677402978222,1,2448,119.616376550726,92.498612110892,8.83596754443621,2,2244,114.542090062743,60.4250320830092,7.61193531373095,3,1764,95.7540660459772,29.8532255956234,6.392419211957,4,2088,109.273677533731,48.0861721718635,7.11064500235502,5,1872,102.326995803711,49.5752686937266,7.34548370678338,6,1932,104.568058605241,37.9285861760225,6.75193533295345,7,2184,114.634478896585,53.7624480646481,7.57951595961687,8,2088,110.125933426582,59.9589800288118,7.59112886258311,9,1968,104.82853767826,41.5277555895125,6.89596758779859,10,2292,114.188981046887,57.3344117547656,7.56999983079731,11,1836,100.885559738011,51.0250098034189,7.08548371259484,12,2064,109.528760602725,47.7973504739996,6.8583869434773,13,1956,105.151535974414,39.9961390055169,6.79064500950758,14,2088,109.273677533731,67.9130325401244,7.7203224080825,15,2424,114.038211500073,47.1557049982952,6.99516113396854,16,2052,110.506348737024,53.8426867039377,7.28177403078805,17
2208,117.804877211163,44.0300210655823,5.68338696974059,1,2424,116.278160004527,65.1192044999147,6.85612887901164,2,2076,112.848965707231,57.253126323103,6.1920966357894,3,1692,97.9768829045637,25.8212868984965,3.61645153206923,4,1992,111.866736635119,64.6665706211,6.87935468494411,5,1860,106.111812224848,65.6815339791809,6.5829030786671,6,1980,109.848385429229,65.4844713194121,6.97483855377763,7,2208,117.394516535461,68.9085227878684,6.93822565137018,8,2040,113.48688604833,113.259829123005,8.97354818652234,9,2028,109.802894667776,66.2183818661827,7.01709661734921,10,2148,115.6501863507,113.436578409636,8.89129012384482,11,1752,102.58541177974,98.4036201141923,8.125644979668,12,1968,110.039615826902,109.352999967246,9.06596753929531,13,1968,108.876290439406,86.4870513582409,8.01274175638513,14,1992,111.866736635119,155.169804195949,10.4756449271414,15,2244,113.344368175809,74.2592774617352,6.81758049277649,16,2064,113.387802089411,48.907300255685,5.93338696415266,17
2520,118.692686360018,29.5893376870603,5.68370955037854,1,2352,113.177840981569,61.1859367689563,7.51306434819895,2,2136,110.458076698952,46.7504510757358,6.42306437256235,3,2124,103.311463934636,31.0583401759234,4.81822569875587,4,2304,112.833243310558,48.7564287690635,6.66629017357744,5,2124,108.202004121046,26.0965376412922,5.08048375741008,6,2160,109.188999441942,51.8450461041714,6.32290308447855,7,2148,110.481712100066,61.3213711145283,7.10435467991497,8,2208,108.770662946986,69.1831091136506,7.17080629133289,9,2184,108.281841026382,49.9760085789769,5.97129018911191,10,2280,111.902919071937,52.1204834380043,6.49951598375675,11,2124,105.366579479095,66.991661400766,7.06499984208494,12,2172,110.846404686203,58.5139299129802,6.74677404274623,13,2124,109.230393247144,36.4755599472431,5.44516116861374,14,2304,112.833243310558,123.449425601864,9.11306431243617,15,2784,125.160177155699,42.4788305114734,6.68822565695812,16,2244,108.24719598688,46.2388607568525,6.30225792364968,17
1836,99.7576650213732,52.8188706978481,6.3772579219733,1,2016,103.406352176545,94.1991955587471,8.25580626708125,2,1788,102.015476837468,82.5534318640578,7.46354822027347,3,1536,92.0928052289305,37.6725363936012,4.44709667479319,4,1560,96.7350979587253,85.2548863149347,7.37612886738873,5,1428,93.8665071706045,68.1005998776092,7.18419338780786,6,1632,95.854403172223,88.3421392135728,7.50387080001735,7,1680,100.134232922061,73.8596748935736,7.2135482258614,8,1656,97.7584136713826,129.437999287024,8.48709658449215,9,1596,97.7616767607279,84.1349205011453,7.26854822463206,10,1704,101.693547898647,93.701121434879,7.75387079442941,11,1584,96.0685634150863,133.517445661433,9.24322559984942,12,1668,100.361706631554,150.703489412162,9.3758062420473,13,1620,97.509820631365,141.306507957211,8.65112883889026,14,1560,96.7350979587253,178.111335154217,10.2249997714534,15,1860,100.891861746216,106.853044059051,8.18741917183563,16,1644,98.5427093346621,80.1395705836076,7.16451596889284,17
1596,95.8590457365687,44.8533170933684,4.75516118403644,1,2064,104.543192195728,98.3990907198392,7.77887079387062,2,1752,97.8691814542087,84.0874702271472,6.97951597302792,3,1548,88.8647755233857,44.0977041240166,5.1791934326231,4,1584,90.7698008062768,77.7041001325814,7.09854822843185,5,1812,91.8521182045952,82.1805555969991,6.76564501006637,6,1596,89.0182435514426,86.425705061379,6.88806436216879,7,1656,93.608572759883,96.6350664310327,7.90467724267153,8,1656,93.0021496560721,148.84023548012,9.2769352765153,9,1512,87.9653829564723,76.0496594397965,6.44999985583127,10,1728,94.2610037153861,84.1425845620309,7.18354822653196,11,1740,93.1580175229403,120.391795506738,8.44483852092056,12,1836,92.2159071870688,126.966089944318,8.5612901312209,13,1500,88.5682395571249,102.888701361322,7.95935466080423,14,1584,90.7698008062768,133.237180769303,8.84741915708348,15,1512,90.002792194591,84.8203655091576,7.69580627959822,16,1500,90.0994664694383,34.1182684580109,4.11758055312619,17
1884,100.085252342037,51.1218415252796,5.48209665165914,1,1956,105.552678390296,44.2307822506446,6.14032244339826,2,1836,100.995043177553,83.2895741597492,7.03225790733291,3,1584,82.7473289685813,42.4977996131592,4.8325805371447,4,1632,93.9988840041141,85.4156483030717,7.27935467600342,5,1572,88.1062894426245,68.499349260268,6.28887082717472,6,1608,92.1965399966072,63.1172122616465,6.45387082348668,7,1764,98.8297042235075,73.7146396519255,6.69661275354484,8,1824,97.0140710560251,142.475667666719,9.55161268973062,9,1668,92.4936532037871,79.6626608373651,7.13596758243418,10,1860,99.4122482440183,77.9192474628437,7.27983854696034,11,1608,91.5789312865614,66.1061895808431,6.26741921475097,12,1728,95.558248666086,131.41205717484,9.32774172699259,13,1608,91.774371790448,64.0070675035485,6.33790308414328,14,1632,93.9988840041141,150.570176614159,9.85193526366305,15,2160,112.523049335083,91.6076420306627,7.7354836980662,16,1716,94.8793403385315,66.2790244276461,6.6672579154913,17
