"chillutah","chillports","gdd","mat.lo","siteslist","year","lat","long","lat.long","cc","lo","mat"
2340,109.610898718172,53.0984757047465,6.94161274806867,2,1959,49.3167,12.75,"49.3167 12.75","1950-1970",103,8.58896719932597
2328,105.906788271259,35.2198349581191,5.23596762490248,2,1960,49.3167,12.75,"49.3167 12.75","1950-1970",102,7.13864114478676
1872,101.688960422514,74.7502226552919,7.10064500257854,2,1961,49.3167,12.75,"49.3167 12.75","1950-1970",98,8.83527154164672
1440,88.0683012929059,108.758445676329,7.37693531898361,2,1962,49.3167,12.75,"49.3167 12.75","1950-1970",115,5.51749987667426
1776,83.0948260142032,79.3664305560852,7.48822563907672,2,1963,49.3167,12.75,"49.3167 12.75","1950-1970",115,7.20016288254208
1680,89.1656430901803,48.8585576177516,6.01016115598501,2,1964,49.3167,12.75,"49.3167 12.75","1950-1970",110,6.68434767668014
1848,98.3290692153355,28.3170934766158,6.2698385695356,2,1965,49.3167,12.75,"49.3167 12.75","1950-1970",123,5.59641291838868
1764,101.632967266505,58.3255018020696,6.59306436876256,2,1966,49.3167,12.75,"49.3167 12.75","1950-1970",113,7.64521722042042
1980,99.8955270323917,40.5677085426773,5.69145148568937,2,1967,49.3167,12.75,"49.3167 12.75","1950-1970",110,7.05380419016127
1560,92.402125097123,56.0178137606319,6.23225792521431,2,1968,49.3167,12.75,"49.3167 12.75","1950-1970",110,6.5648368097862
1536,83.0156959106157,49.3994118695965,5.13419343362893,2,1969,49.3167,12.75,"49.3167 12.75","1950-1970",117,6.64043463418341
1656,90.3271040249322,55.4207526159877,6.2085482483249,2,1970,49.3167,12.75,"49.3167 12.75","1950-1970",126,5.05103249579628
2256,121.059820081894,32.7090503494639,5.6688708410328,3,1951,49.4,11.4,"49.4 11.4","1950-1970",112,7.35434766170447
1980,106.629006473599,95.5107546974405,6.62806436798025,3,1952,49.4,11.4,"49.4 11.4","1950-1970",106,8.56222806948885
1836,100.71798779337,77.2185890327673,6.89258049110011,3,1953,49.4,11.4,"49.4 11.4","1950-1970",96,9.49418457039713
2064,110.974546431904,29.1678457689243,5.693870840474,3,1954,49.4,11.4,"49.4 11.4","1950-1970",119,7.49217374558034
1560,95.4362962247925,66.5703577764332,6.46645146836677,3,1955,49.4,11.4,"49.4 11.4","1950-1970",120,6.01211943083605
1752,94.4773944010811,56.5590699677953,6.27935469835516,3,1956,49.4,11.4,"49.4 11.4","1950-1970",125,6.90673897605713
2532,121.612123391186,60.0884775186543,6.83709662137253,3,1957,49.4,11.4,"49.4 11.4","1950-1970",111,8.14445633969634
1944,100.711984139405,52.5253365499204,6.32790308436679,3,1958,49.4,11.4,"49.4 11.4","1950-1970",123,6.34282594518331
2352,112.978382291365,119.459619863467,9.30338688882729,3,1959,49.4,11.4,"49.4 11.4","1950-1970",106,9.88358673560636
2304,114.40854946795,73.5100336774926,7.31274177203135,3,1960,49.4,11.4,"49.4 11.4","1950-1970",105,8.73929328292244
1836,103.10109373506,95.6532745849719,7.96983853153764,3,1961,49.4,11.4,"49.4 11.4","1950-1970",99,9.37364109483062
1560,93.2802650614485,108.488877905921,7.69161273130486,3,1962,49.4,11.4,"49.4 11.4","1950-1970",114,6.3270107281455
1644,86.2303236771663,104.101534539429,8.74919335282738,3,1963,49.4,11.4,"49.4 11.4","1950-1970",119,7.89489112788325
1836,105.216293960076,92.2554526454725,7.82903208307201,3,1964,49.4,11.4,"49.4 11.4","1950-1970",114,7.83211939015588
1968,104.82853767826,41.5277555895125,6.89596758779859,3,1965,49.4,11.4,"49.4 11.4","1950-1970",123,6.42206507384696
2028,109.802894667776,82.2295153577821,7.78661272918145,3,1966,49.4,11.4,"49.4 11.4","1950-1970",115,8.20402155575626
2184,108.281841026382,48.9549302217172,6.20967728055773,3,1967,49.4,11.4,"49.4 11.4","1950-1970",109,7.80364112992285
1596,97.7616767607279,84.1349205011453,7.26854822463206,3,1968,49.4,11.4,"49.4 11.4","1950-1970",110,7.66190200265618
1512,87.9653829564723,83.9536325731193,6.85338694358905,3,1969,49.4,11.4,"49.4 11.4","1950-1970",119,7.61385852546917
1668,92.4936532037871,70.3695013964062,6.768064364851,3,1970,49.4,11.4,"49.4 11.4","1950-1970",126,5.69673900310274
1872,107.51196189793,31.8984624147045,5.81096761205023,4,1951,48.75,13.5167,"48.75 13.5167","1950-1970",114,7.36907592224484
1824,98.4632651841088,118.418436474842,7.52225789638056,4,1952,48.75,13.5167,"48.75 13.5167","1950-1970",111,7.93402156179123
1632,91.7601505736736,94.3943750459442,8.89741915596589,4,1953,48.75,13.5167,"48.75 13.5167","1950-1970",110,8.89331501861022
1896,105.599862036276,37.0438011770204,5.83419341798271,4,1954,48.75,13.5167,"48.75 13.5167","1950-1970",122,7.12070636257894
1524,94.8787236188133,49.5192235998891,5.68387084069752,4,1955,48.75,13.5167,"48.75 13.5167","1950-1970",120,5.53885857184903
1500,89.0661285781035,71.617150145199,6.87322565282304,4,1956,48.75,13.5167,"48.75 13.5167","1950-1970",127,6.60385854804443
2592,119.291726035065,64.5270512537339,6.89145145886728,4,1957,48.75,13.5167,"48.75 13.5167","1950-1970",119,7.530162875166
1500,89.0145898042769,6.13521932851085,-0.638870953462057,4,1958,48.75,13.5167,"48.75 13.5167","1950-1970",95,6.07554334246189
2196,107.215698444271,103.979333362353,8.96629012216844,4,1959,48.75,13.5167,"48.75 13.5167","1950-1970",107,9.25429327141129
2316,112.586322952018,76.286165164524,8.1493546565574,4,1960,48.75,13.5167,"48.75 13.5167","1950-1970",111,8.36233676960894
1836,98.8126128741916,114.851639590887,8.29129013725587,4,1961,48.75,13.5167,"48.75 13.5167","1950-1970",106,8.97342371247182
1464,87.5018032712735,104.937610841883,7.27112886973567,4,1962,48.75,13.5167,"48.75 13.5167","1950-1970",114,6.04532595183295
1560,77.8058179223158,99.0316154096732,8.27225787961675,4,1963,48.75,13.5167,"48.75 13.5167","1950-1970",116,7.42206505149522
1680,92.597160100419,74.1006064546106,7.23209661254359,4,1964,48.75,13.5167,"48.75 13.5167","1950-1970",111,7.30663027146669
1668,96.8019093634335,35.5273562431342,6.73274178499536,4,1965,48.75,13.5167,"48.75 13.5167","1950-1970",123,6.12043464580632
1632,96.2009867351755,98.1753853064134,8.43306432763535,4,1966,48.75,13.5167,"48.75 13.5167","1950-1970",117,8.18777155611948
1992,102.566743216168,56.3308304906596,6.3535482450839,4,1967,48.75,13.5167,"48.75 13.5167","1950-1970",114,7.80641286899133
1560,93.6717036243934,79.4382230232362,7.66403208676005,4,1968,48.75,13.5167,"48.75 13.5167","1950-1970",110,8.05978242854547
1452,88.238751094676,58.3403469237893,5.8777418041061,4,1969,48.75,13.5167,"48.75 13.5167","1950-1970",117,7.79402156492047
1548,85.9322761257926,45.1676333943146,5.60145148770103,4,1970,48.75,13.5167,"48.75 13.5167","1950-1970",123,5.59972813570589
2688,128.554989097802,27.9773529273158,5.37999987974763,5,1951,50.95,9.86667,"50.95 9.86667","1950-1970",115,6.41423898706537
2172,113.034094161452,96.826035569265,6.47225791984989,5,1952,50.95,9.86667,"50.95 9.86667","1950-1970",107,8.12771720963571
2328,113.62784049251,60.8255199262856,6.37854824452511,5,1953,50.95,9.86667,"50.95 9.86667","1950-1970",96,8.87641284507497
2280,117.158335550201,26.2479651159613,5.69903213068122,5,1954,50.95,9.86667,"50.95 9.86667","1950-1970",119,7.20059766514105
1644,100.38211835681,75.8167798793318,6.99645145652035,5,1955,50.95,9.86667,"50.95 9.86667","1950-1970",121,5.31076075086046
2004,100.01023188949,45.7493159236009,5.88838696515849,5,1956,50.95,9.86667,"50.95 9.86667","1950-1970",125,6.98967375681209
2796,130.200047077669,46.4981042091593,6.61225791672064,5,1957,50.95,9.86667,"50.95 9.86667","1950-1970",110,7.57961939579969
2028,106.42120570333,46.6128377438872,6.10016115397335,5,1958,50.95,9.86667,"50.95 9.86667","1950-1970",123,5.70842378545026
2736,123.024263945956,71.48971850686,7.45322563985903,5,1959,50.95,9.86667,"50.95 9.86667","1950-1970",103,9.3570650082446
2460,114.05334682328,65.6748197094351,7.565483701866,5,1960,50.95,9.86667,"50.95 9.86667","1950-1970",111,8.11434764471715
2124,113.695982400285,72.0873372911227,7.3058062883154,5,1961,50.95,9.86667,"50.95 9.86667","1950-1970",100,8.86864110611825
1824,104.510509992465,100.400337232917,7.58322563695331,5,1962,50.95,9.86667,"50.95 9.86667","1950-1970",115,5.73847813260458
1896,89.2108638306901,69.4296477923664,7.31387080426418,5,1963,50.95,9.86667,"50.95 9.86667","1950-1970",114,7.41021722567308
2016,108.581717650752,72.2691768991474,6.57225791761471,5,1964,50.95,9.86667,"50.95 9.86667","1950-1970",111,7.17739114392063
2100,107.03420305389,41.8735464836952,6.9816127471746,5,1965,50.95,9.86667,"50.95 9.86667","1950-1970",118,6.71244550213906
2088,112.809472139143,82.9082568892406,7.97096756377047,5,1966,50.95,9.86667,"50.95 9.86667","1950-1970",116,8.29342372767101
2460,116.231044253957,31.5392324644379,5.65725793806656,5,1967,50.95,9.86667,"50.95 9.86667","1950-1970",116,7.67239113285652
1632,96.1614590307903,110.910059589201,7.79854821278563,5,1968,50.95,9.86667,"50.95 9.86667","1950-1970",112,7.70771721902344
1440,89.2573727398746,117.00513305627,8.46887077844792,5,1969,50.95,9.86667,"50.95 9.86667","1950-1970",125,6.82114115188344
1896,101.727399577035,99.1500615210094,7.89612885576583,5,1970,50.95,9.86667,"50.95 9.86667","1950-1970",128,6.09304334207074
2868,131.982939951486,37.5339639274243,5.9462901896707,6,1951,50.5167,8.81667,"50.5167 8.81667","1950-1970",115,7.15880418781434
2208,116.844322572043,114.328386790106,7.52741918658778,6,1952,50.5167,8.81667,"50.5167 8.81667","1950-1970",107,9.16663022989245
2244,108.921099446211,84.0081961160226,7.9417740160359,6,1953,50.5167,8.81667,"50.5167 8.81667","1950-1970",100,9.80173891134884
2520,121.314549738885,47.6176015488629,6.86258049177066,6,1954,50.5167,8.81667,"50.5167 8.81667","1950-1970",121,8.15923894806158
1668,100.261684284006,76.2145418351884,7.39774177013145,6,1955,50.5167,8.81667,"50.5167 8.81667","1950-1970",120,6.20961942642158
2088,102.660108554128,50.3742479046249,6.24532244105132,6,1956,50.5167,8.81667,"50.5167 8.81667","1950-1970",122,7.76255417431948
2808,133.017964876968,65.0742859197853,7.42451596308139,6,1957,50.5167,8.81667,"50.5167 8.81667","1950-1970",110,8.43070633329816
2184,107.470385906141,44.5849952692418,5.93806438340295,6,1958,50.5167,8.81667,"50.5167 8.81667","1950-1970",121,6.24755420818237
2496,116.518933360595,121.519109426973,9.31370946924172,6,1959,50.5167,8.81667,"50.5167 8.81667","1950-1970",106,10.1025541220164
2592,121.594775450421,73.679341578983,7.7717740198357,6,1960,50.5167,8.81667,"50.5167 8.81667","1950-1970",109,8.87548893205214
2124,113.506425807031,81.4319909329969,7.70354821490905,6,1961,50.5167,8.81667,"50.5167 8.81667","1950-1970",99,9.13374979584478
1860,103.452181066398,118.229989711679,8.30145142735132,6,1962,50.5167,8.81667,"50.5167 8.81667","1950-1970",116,6.12624986306764
1824,89.9689087203636,89.7580037041068,8.26241917015925,6,1963,50.5167,8.81667,"50.5167 8.81667","1950-1970",118,7.81445634707242
2100,109.460944376628,77.6141032797308,7.04758048763559,6,1964,50.5167,8.81667,"50.5167 8.81667","1950-1970",111,7.76364113081692
2184,113.629139536232,51.2895167774748,7.22483854818969,6,1965,50.5167,8.81667,"50.5167 8.81667","1950-1970",114,7.2063585345775
2208,117.804877211163,74.0798618420885,7.34064499721412,6,1966,50.5167,8.81667,"50.5167 8.81667","1950-1970",113,8.74809763055173
2520,118.692686360018,42.5950277426582,6.37499985750765,6,1967,50.5167,8.81667,"50.5167 8.81667","1950-1970",112,8.25581503285945
1836,99.7576650213732,71.4604235164478,7.02387081074619,6,1968,50.5167,8.81667,"50.5167 8.81667","1950-1970",108,8.33054329205871
1596,95.8590457365687,80.566063483019,7.02645145584979,6,1969,50.5167,8.81667,"50.5167 8.81667","1950-1970",118,7.52282591880826
1884,100.085252342037,57.3198055491047,6.20209663556588,6,1970,50.5167,8.81667,"50.5167 8.81667","1950-1970",123,6.60135854810031
2736,123.489711815438,47.1482726455953,5.9166127709792,7,1951,54.1167,10.1667,"54.1167 10.1667","1950-1970",116,6.49630420262237
2364,121.591079530055,144.813037683021,8.05032240070643,7,1952,54.1167,10.1667,"54.1167 10.1667","1950-1970",116,7.81951069478553
2628,122.609628081461,74.9805861687675,8.05951594888803,7,1953,54.1167,10.1667,"54.1167 10.1667","1950-1970",113,8.90646719222929
2244,115.262383725934,34.7881922676045,6.0306450264949,7,1954,54.1167,10.1667,"54.1167 10.1667","1950-1970",125,7.23282592529026
1860,101.185378690094,76.2121903585785,7.4264514469091,7,1955,54.1167,10.1667,"54.1167 10.1667","1950-1970",123,5.34581509790302
2196,103.945803309318,48.5754994248767,6.08322567048092,7,1956,54.1167,10.1667,"54.1167 10.1667","1950-1970",127,6.52255420203564
3216,139.43284641259,60.7306207859922,7.06193532602441,7,1957,54.1167,10.1667,"54.1167 10.1667","1950-1970",123,7.33293461870483
1932,104.297102367106,46.6923029473365,6.43774179158913,7,1958,54.1167,10.1667,"54.1167 10.1667","1950-1970",126,5.48374987742864
2472,120.275208705617,93.395719255817,8.54903206697876,7,1959,54.1167,10.1667,"54.1167 10.1667","1950-1970",107,9.16559762121988
2520,120.737952440668,40.3106019054115,6.94854823178462,7,1960,54.1167,10.1667,"54.1167 10.1667","1950-1970",124,7.67168461113318
2388,117.771256947583,69.4116679334814,6.94629016731896,7,1961,54.1167,10.1667,"54.1167 10.1667","1950-1970",109,9.01619545064624
2304,110.34396645496,69.7963368070164,7.60645144288578,7,1962,54.1167,10.1667,"54.1167 10.1667","1950-1970",126,5.78244552292618
1860,93.5075115072405,93.9160770510017,8.69338690246185,7,1963,54.1167,10.1667,"54.1167 10.1667","1950-1970",129,6.95043462725437
2172,112.031836991396,76.2665235534009,5.51403213481629,7,1964,54.1167,10.1667,"54.1167 10.1667","1950-1970",112,6.88163028096618
2016,103.664905600211,45.4978689916214,7.04451597157505,7,1965,54.1167,10.1667,"54.1167 10.1667","1950-1970",122,6.47864115953891
2304,113.229366258808,84.0600797994764,6.28806437557984,7,1966,54.1167,10.1667,"54.1167 10.1667","1950-1970",122,7.44722809441104
2820,124.022057679298,27.8645068653059,5.90435470673706,7,1967,54.1167,10.1667,"54.1167 10.1667","1950-1970",119,8.28092372795041
1872,105.466696872608,93.7335297457225,7.83983853444337,7,1968,54.1167,10.1667,"54.1167 10.1667","1950-1970",111,8.0206519946375
1344,82.3045025294577,64.3945850821223,7.31338693330725,7,1969,54.1167,10.1667,"54.1167 10.1667","1950-1970",129,5.77016291450507
1932,98.4104329082641,45.6660296637099,5.74951600052056,7,1970,54.1167,10.1667,"54.1167 10.1667","1950-1970",126,5.4115216181735
2796,128.666104069227,44.6022720769842,6.14370954009674,8,1951,51.0167,9.93333,"51.0167 9.93333","1950-1970",116,6.71282593691317
2220,115.019957753537,120.646151066363,6.99064500503723,8,1952,51.0167,9.93333,"51.0167 9.93333","1950-1970",109,8.3186411184117
2412,115.215221226513,87.8500131476146,8.45838690771451,8,1953,51.0167,9.93333,"51.0167 9.93333","1950-1970",108,9.13711936098685
2376,118.551595285602,29.4802817575021,5.82064503118877,8,1954,51.0167,9.93333,"51.0167 9.93333","1950-1970",121,7.29826070643638
1704,102.329760408586,76.442976196054,7.01677403671126,8,1955,51.0167,9.93333,"51.0167 9.93333","1950-1970",121,5.34945640216946
2052,101.916694656731,51.1403319620634,6.02983857490002,8,1956,51.0167,9.93333,"51.0167 9.93333","1950-1970",126,6.96999984420836
2820,131.372665464272,61.0178877964346,7.81693530914884,8,1957,51.0167,9.93333,"51.0167 9.93333","1950-1970",97,7.62646722083952
2076,108.543513328335,45.9024613338934,6.09209663802457,8,1958,51.0167,9.93333,"51.0167 9.93333","1950-1970",124,5.67869552524517
2724,123.257941898491,97.1953440083871,8.36629013557948,8,1959,51.0167,9.93333,"51.0167 9.93333","1950-1970",105,9.39853239862208
2412,115.886986318821,63.0175558162304,7.4593546719801,8,1960,51.0167,9.93333,"51.0167 9.93333","1950-1970",111,8.08847808007799
2280,114.79705213569,73.3836120088937,7.28419338557268,8,1961,51.0167,9.93333,"51.0167 9.93333","1950-1970",101,8.74130415244271
2004,105.000082050041,110.748705137674,8.08096756131178,8,1962,51.0167,9.93333,"51.0167 9.93333","1950-1970",117,5.56038031049842
1872,90.9071559393168,92.8064437127235,8.7543546430346,8,1963,51.0167,9.93333,"51.0167 9.93333","1950-1970",125,7.42826070353065
2076,111.254571077441,83.4222090493063,6.86967726580558,8,1964,51.0167,9.93333,"51.0167 9.93333","1950-1970",115,7.18576070895095
2148,109.887052572427,42.2774706352293,6.97338694090685,8,1965,51.0167,9.93333,"51.0167 9.93333","1950-1970",122,6.68701072009888
2136,112.881313894078,95.3370602083025,8.53177400284837,8,1966,51.0167,9.93333,"51.0167 9.93333","1950-1970",119,8.23021720734465
2460,116.910152304832,41.7125086864524,6.28258050473467,8,1967,51.0167,9.93333,"51.0167 9.93333","1950-1970",120,7.78418460861861
1680,95.3577487368433,86.8229410156106,7.20516112927468,8,1968,51.0167,9.93333,"51.0167 9.93333","1950-1970",110,7.64646722039248
1452,89.0077992999324,74.1393130274206,6.95177403816413,8,1969,51.0167,9.93333,"51.0167 9.93333","1950-1970",121,6.64929332963758
1992,104.30979844364,74.1323440698106,7.01080629490917,8,1970,51.0167,9.93333,"51.0167 9.93333","1950-1970",126,6.08989116822815
1752,102.038784536135,52.401164454757,6.52338695096513,9,1951,48.8333,12.9667,"48.8333 12.9667","1950-1970",116,7.1078802759091
1752,95.8710388871024,108.946820030981,7.0138708109697,9,1952,48.8333,12.9667,"48.8333 12.9667","1950-1970",110,7.77804330440805
1560,91.3544279290554,74.6699130906662,8.19112884917206,9,1953,48.8333,12.9667,"48.8333 12.9667","1950-1970",108,8.51005415761155
1956,107.422394195681,26.1379705823221,5.48596761931455,9,1954,48.8333,12.9667,"48.8333 12.9667","1950-1970",118,7.01657593012382
1464,90.7504277482925,68.6028498166226,6.35129018061824,9,1955,48.8333,12.9667,"48.8333 12.9667","1950-1970",121,5.30086944673372
1620,92.0880154716068,49.0910087389647,5.75258051658109,9,1956,48.8333,12.9667,"48.8333 12.9667","1950-1970",123,6.49396724615287
2508,117.572776504202,44.7600508125245,6.38677405079286,9,1957,48.8333,12.9667,"48.8333 12.9667","1950-1970",114,7.57228243944195
1512,90.0214783397238,47.6292808067355,6.01564502683018,9,1958,48.8333,12.9667,"48.8333 12.9667","1950-1970",124,5.86239117331317
2196,105.258298130088,98.9269005764677,8.79548367437336,9,1959,48.8333,12.9667,"48.8333 12.9667","1950-1970",108,8.97168458207591
2292,103.6574191235,52.3585602776552,6.72048372075322,9,1960,48.8333,12.9667,"48.8333 12.9667","1950-1970",106,7.97733677821436
1896,97.3290884269485,94.7970318838969,7.76999982632697,9,1961,48.8333,12.9667,"48.8333 12.9667","1950-1970",104,8.76038023897285
1392,87.012019975462,105.390799217457,7.40032241523506,9,1962,48.8333,12.9667,"48.8333 12.9667","1950-1970",115,5.80467378329891
1584,76.76396594755,110.397395945407,9.21612882626153,9,1963,48.8333,12.9667,"48.8333 12.9667","1950-1970",123,6.88869549819957
1788,90.8771696965745,78.0336742751455,7.54887079901152,9,1964,48.8333,12.9667,"48.8333 12.9667","1950-1970",116,7.1485324489135
1764,95.7540660459772,29.8532255956234,6.392419211957,9,1965,48.8333,12.9667,"48.8333 12.9667","1950-1970",115,5.72244552426729
1692,97.9768829045637,68.620623422502,7.09274177694873,9,1966,48.8333,12.9667,"48.8333 12.9667","1950-1970",114,7.85342373750577
2124,103.311463934636,54.5587640712721,6.22338695767065,9,1967,48.8333,12.9667,"48.8333 12.9667","1950-1970",121,7.44201070322331
1536,92.0928052289305,52.1229055807428,6.53499985393137,9,1968,48.8333,12.9667,"48.8333 12.9667","1950-1970",108,7.53255417946038
1548,88.8647755233857,66.1479456216386,6.11209663757754,9,1969,48.8333,12.9667,"48.8333 12.9667","1950-1970",118,7.49163026733162
1584,82.7473289685813,41.1245598160443,5.11693536949855,9,1970,48.8333,12.9667,"48.8333 12.9667","1950-1970",123,5.20858684010075
2148,118.062224007618,54.898171138987,6.56467727262286,10,1951,49.5333,11.6833,"49.5333 11.6833","1950-1970",116,7.05510853795821
1992,102.435119665705,112.153374985715,6.8741933947369,10,1952,49.5333,11.6833,"49.5333 11.6833","1950-1970",108,8.04326068978433
1800,99.5009002533772,101.378709299119,8.93177399390768,10,1953,49.5333,11.6833,"49.5333 11.6833","1950-1970",107,9.35739109519383
2028,107.770520089343,36.2722728881868,6.01499986555427,10,1954,49.5333,11.6833,"49.5333 11.6833","1950-1970",128,7.18614114372505
1560,94.1987964070562,92.374554940819,7.37177402877639,10,1955,49.5333,11.6833,"49.5333 11.6833","1950-1970",122,5.68103248171468
1680,93.4669506965497,61.5365536436398,6.42548372734699,10,1956,49.5333,11.6833,"49.5333 11.6833","1950-1970",127,6.36711942290118
2448,119.061199002444,51.8467643975875,6.49322566131671,10,1957,49.5333,11.6833,"49.5333 11.6833","1950-1970",115,7.69815200184593
1884,100.715005008718,44.3906788734409,5.85354825625977,10,1958,49.5333,11.6833,"49.5333 11.6833","1950-1970",123,5.99353247472976
2376,114.063323496546,65.2419153512055,7.34806435188699,10,1959,49.5333,11.6833,"49.5333 11.6833","1950-1970",102,9.51961935243731
2316,110.138716124389,77.6757010173938,7.41225789883925,10,1960,49.5333,11.6833,"49.5333 11.6833","1950-1970",124,8.18434764315253
1860,102.740000060018,82.5441931342433,7.39919338300223,10,1961,49.5333,11.6833,"49.5333 11.6833","1950-1970",100,8.93896719150286
1488,90.0016396681641,117.954463707898,7.86967724345384,10,1962,49.5333,11.6833,"49.5333 11.6833","1950-1970",115,5.88951073792439
1656,83.4297619281124,107.376957550632,9.24225785793556,10,1963,49.5333,11.6833,"49.5333 11.6833","1950-1970",124,7.49277157165394
1776,100.982839774574,103.12554954652,8.50435464862253,10,1964,49.5333,11.6833,"49.5333 11.6833","1950-1970",121,7.36538027015353
1932,99.7802139317699,35.4113374669854,6.47870953260891,10,1965,49.5333,11.6833,"49.5333 11.6833","1950-1970",125,5.78891291408597
1944,106.376130538771,95.8349324637889,8.36096755505329,10,1966,49.5333,11.6833,"49.5333 11.6833","1950-1970",118,7.78820634765915
2124,108.301095040853,52.8875429887148,6.11177405693959,10,1967,49.5333,11.6833,"49.5333 11.6833","1950-1970",121,7.32070635810859
1572,95.0394864043775,114.934931945303,7.86677401771228,10,1968,49.5333,11.6833,"49.5333 11.6833","1950-1970",113,7.25119549009706
1488,84.7926496489832,87.5584657992092,7.15838693677177,10,1969,49.5333,11.6833,"49.5333 11.6833","1950-1970",122,7.06380418993776
1548,88.0340699813079,82.221551769202,7.05032242305817,10,1970,49.5333,11.6833,"49.5333 11.6833","1950-1970",128,5.13701075474408
3276,137.210807240566,61.2015814293863,7.01838693990102,11,1951,51.8333,7.3,"51.8333 7.3","1950-1970",117,7.742771566066
2772,129.832610506688,94.259159513085,6.72209662394298,11,1952,51.8333,7.3,"51.8333 7.3","1950-1970",105,9.38788022494713
2604,118.068789778464,86.8122153404919,8.34080626518135,11,1953,51.8333,7.3,"51.8333 7.3","1950-1970",110,9.4561410929866
2496,122.455525111883,37.212800925303,6.72838694638302,11,1954,51.8333,7.3,"51.8333 7.3","1950-1970",119,8.3921193776389
1944,110.692827761701,89.9934835726517,8.00483853075533,11,1955,51.8333,7.3,"51.8333 7.3","1950-1970",120,6.8479889773703
2100,108.892386542427,43.7506605894061,6.20096760333305,11,1956,51.8333,7.3,"51.8333 7.3","1950-1970",125,7.66516287214852
3216,140.857534314945,70.2263811416931,7.69258047321871,11,1957,51.8333,7.3,"51.8333 7.3","1950-1970",108,8.79983675983006
2316,114.539503280712,54.6974526871936,6.49532243546339,11,1958,51.8333,7.3,"51.8333 7.3","1950-1970",121,6.92983680162781
